station_id,hour,forecast_entrances,method
616,2026-09-19T12:00:00,1998,four_week_mean
616,2026-09-19T13:00:00,2244,four_week_mean
616,2026-09-19T14:00:00,2455,four_week_mean
616,2026-09-19T15:00:00,2537,four_week_mean
616,2026-09-19T16:00:00,2121,four_week_mean
616,2026-09-19T17:00:00,1931,four_week_mean
616,2026-09-19T18:00:00,1786,four_week_mean
616,2026-09-19T19:00:00,1612,four_week_mean
616,2026-09-19T20:00:00,1544,four_week_mean
616,2026-09-19T21:00:00,1185,four_week_mean
616,2026-09-19T22:00:00,918,four_week_mean
616,2026-09-19T23:00:00,666,four_week_mean
616,2026-09-20T00:00:00,402,four_week_mean
616,2026-09-20T01:00:00,242,four_week_mean
616,2026-09-20T02:00:00,178,four_week_mean
616,2026-09-20T03:00:00,187,four_week_mean
616,2026-09-20T04:00:00,304,four_week_mean
616,2026-09-20T05:00:00,511,four_week_mean
616,2026-09-20T06:00:00,802,four_week_mean
616,2026-09-20T07:00:00,1105,four_week_mean
616,2026-09-20T08:00:00,1393,four_week_mean
616,2026-09-20T09:00:00,1734,four_week_mean
616,2026-09-20T10:00:00,2023,four_week_mean
616,2026-09-20T11:00:00,1674,four_week_mean
616,2026-09-20T12:00:00,1712,four_week_mean
616,2026-09-20T13:00:00,1985,four_week_mean
616,2026-09-20T14:00:00,2244,four_week_mean
616,2026-09-20T15:00:00,2315,four_week_mean
616,2026-09-20T16:00:00,2063,four_week_mean
616,2026-09-20T17:00:00,1874,four_week_mean
616,2026-09-20T18:00:00,1510,four_week_mean
616,2026-09-20T19:00:00,1344,four_week_mean
616,2026-09-20T20:00:00,1309,four_week_mean
616,2026-09-20T21:00:00,1026,four_week_mean
616,2026-09-20T22:00:00,842,four_week_mean
616,2026-09-20T23:00:00,554,four_week_mean
616,2026-09-21T00:00:00,366,four_week_mean
616,2026-09-21T01:00:00,177,four_week_mean
616,2026-09-21T02:00:00,116,four_week_mean
616,2026-09-21T03:00:00,154,four_week_mean
616,2026-09-21T04:00:00,394,four_week_mean
616,2026-09-21T05:00:00,1276,four_week_mean
616,2026-09-21T06:00:00,2284,four_week_mean
616,2026-09-21T07:00:00,3712,four_week_mean
616,2026-09-21T08:00:00,4114,four_week_mean
616,2026-09-21T09:00:00,2828,four_week_mean
616,2026-09-21T10:00:00,2453,four_week_mean
616,2026-09-21T11:00:00,1909,four_week_mean
616,2026-09-21T12:00:00,1812,four_week_mean
616,2026-09-21T13:00:00,2116,four_week_mean
616,2026-09-21T14:00:00,2321,four_week_mean
616,2026-09-21T15:00:00,2445,four_week_mean
616,2026-09-21T16:00:00,2427,four_week_mean
616,2026-09-21T17:00:00,2238,four_week_mean
616,2026-09-21T18:00:00,1859,four_week_mean
616,2026-09-21T19:00:00,1500,four_week_mean
616,2026-09-21T20:00:00,1340,four_week_mean
616,2026-09-21T21:00:00,1143,four_week_mean
616,2026-09-21T22:00:00,830,four_week_mean
616,2026-09-21T23:00:00,516,four_week_mean
616,2026-09-22T00:00:00,307,four_week_mean
616,2026-09-22T01:00:00,156,four_week_mean
616,2026-09-22T02:00:00,108,four_week_mean
616,2026-09-22T03:00:00,147,four_week_mean
616,2026-09-22T04:00:00,453,four_week_mean
616,2026-09-22T05:00:00,1540,four_week_mean
616,2026-09-22T06:00:00,2837,four_week_mean
616,2026-09-22T07:00:00,4622,four_week_mean
616,2026-09-22T08:00:00,5351,four_week_mean
616,2026-09-22T09:00:00,3579,four_week_mean
616,2026-09-22T10:00:00,2873,four_week_mean
616,2026-09-22T11:00:00,1971,four_week_mean
616,2026-09-22T12:00:00,1861,four_week_mean
616,2026-09-22T13:00:00,2174,four_week_mean
616,2026-09-22T14:00:00,2455,four_week_mean
616,2026-09-22T15:00:00,2550,four_week_mean
616,2026-09-22T16:00:00,2613,four_week_mean
616,2026-09-22T17:00:00,2456,four_week_mean
616,2026-09-22T18:00:00,2040,four_week_mean
616,2026-09-22T19:00:00,1508,four_week_mean
616,2026-09-22T20:00:00,1301,four_week_mean
616,2026-09-22T21:00:00,1022,four_week_mean
616,2026-09-22T22:00:00,809,four_week_mean
616,2026-09-22T23:00:00,514,four_week_mean
616,2026-09-23T00:00:00,306,four_week_mean
616,2026-09-23T01:00:00,156,four_week_mean
616,2026-09-23T02:00:00,120,four_week_mean
616,2026-09-23T03:00:00,148,four_week_mean
616,2026-09-23T04:00:00,472,four_week_mean
616,2026-09-23T05:00:00,1575,four_week_mean
616,2026-09-23T06:00:00,2898,four_week_mean
616,2026-09-23T07:00:00,4644,four_week_mean
616,2026-09-23T08:00:00,5363,four_week_mean
616,2026-09-23T09:00:00,3560,four_week_mean
616,2026-09-23T10:00:00,2930,four_week_mean
616,2026-09-23T11:00:00,2119,four_week_mean
616,2026-09-23T12:00:00,2066,four_week_mean
616,2026-09-23T13:00:00,2220,four_week_mean
616,2026-09-23T14:00:00,2466,four_week_mean
616,2026-09-23T15:00:00,2697,four_week_mean
616,2026-09-23T16:00:00,2578,four_week_mean
616,2026-09-23T17:00:00,2504,four_week_mean
616,2026-09-23T18:00:00,2034,four_week_mean
616,2026-09-23T19:00:00,1608,four_week_mean
616,2026-09-23T20:00:00,1382,four_week_mean
616,2026-09-23T21:00:00,1108,four_week_mean
616,2026-09-23T22:00:00,836,four_week_mean
616,2026-09-23T23:00:00,570,four_week_mean
447,2026-09-17T00:00:00,184,four_week_mean
447,2026-09-17T01:00:00,89,four_week_mean
447,2026-09-17T02:00:00,68,four_week_mean
447,2026-09-17T03:00:00,84,four_week_mean
447,2026-09-17T04:00:00,357,four_week_mean
447,2026-09-17T05:00:00,1691,four_week_mean
447,2026-09-17T06:00:00,3092,four_week_mean
447,2026-09-17T07:00:00,4812,four_week_mean
447,2026-09-17T08:00:00,4892,four_week_mean
447,2026-09-17T09:00:00,3410,four_week_mean
447,2026-09-17T10:00:00,2290,four_week_mean
447,2026-09-17T11:00:00,1870,four_week_mean
447,2026-09-17T12:00:00,1909,four_week_mean
447,2026-09-17T13:00:00,2120,four_week_mean
447,2026-09-17T14:00:00,2214,four_week_mean
447,2026-09-17T15:00:00,2464,four_week_mean
447,2026-09-17T16:00:00,2578,four_week_mean
447,2026-09-17T17:00:00,3032,four_week_mean
447,2026-09-17T18:00:00,2220,four_week_mean
447,2026-09-17T19:00:00,1624,four_week_mean
447,2026-09-17T20:00:00,1449,four_week_mean
447,2026-09-17T21:00:00,1162,four_week_mean
447,2026-09-17T22:00:00,862,four_week_mean
447,2026-09-17T23:00:00,449,four_week_mean
447,2026-09-18T00:00:00,238,four_week_mean
447,2026-09-18T01:00:00,113,four_week_mean
447,2026-09-18T02:00:00,87,four_week_mean
447,2026-09-18T03:00:00,114,four_week_mean
447,2026-09-18T04:00:00,428,four_week_mean
447,2026-09-18T05:00:00,1624,four_week_mean
447,2026-09-18T06:00:00,2873,four_week_mean
447,2026-09-18T07:00:00,4240,four_week_mean
447,2026-09-18T08:00:00,4155,four_week_mean
447,2026-09-18T09:00:00,3222,four_week_mean
447,2026-09-18T10:00:00,2342,four_week_mean
447,2026-09-18T11:00:00,1927,four_week_mean
447,2026-09-18T12:00:00,2068,four_week_mean
447,2026-09-18T13:00:00,2265,four_week_mean
447,2026-09-18T14:00:00,2393,four_week_mean
447,2026-09-18T15:00:00,2671,four_week_mean
447,2026-09-18T16:00:00,2823,four_week_mean
447,2026-09-18T17:00:00,3342,four_week_mean
447,2026-09-18T18:00:00,2836,four_week_mean
447,2026-09-18T19:00:00,2119,four_week_mean
447,2026-09-18T20:00:00,1942,four_week_mean
447,2026-09-18T21:00:00,1562,four_week_mean
447,2026-09-18T22:00:00,1167,four_week_mean
447,2026-09-18T23:00:00,660,four_week_mean
447,2026-09-19T00:00:00,332,four_week_mean
447,2026-09-19T01:00:00,185,four_week_mean
447,2026-09-19T02:00:00,125,four_week_mean
447,2026-09-19T03:00:00,97,four_week_mean
447,2026-09-19T04:00:00,213,four_week_mean
447,2026-09-19T05:00:00,582,four_week_mean
447,2026-09-19T06:00:00,1122,four_week_mean
447,2026-09-19T07:00:00,1832,four_week_mean
447,2026-09-19T08:00:00,2048,four_week_mean
447,2026-09-19T09:00:00,2522,four_week_mean
447,2026-09-19T10:00:00,2225,four_week_mean
447,2026-09-19T11:00:00,2115,four_week_mean
447,2026-09-19T12:00:00,2185,four_week_mean
447,2026-09-19T13:00:00,2451,four_week_mean
447,2026-09-19T14:00:00,2536,four_week_mean
447,2026-09-19T15:00:00,2820,four_week_mean
447,2026-09-19T16:00:00,2769,four_week_mean
447,2026-09-19T17:00:00,2845,four_week_mean
447,2026-09-19T18:00:00,2526,four_week_mean
447,2026-09-19T19:00:00,2364,four_week_mean
447,2026-09-19T20:00:00,2191,four_week_mean
447,2026-09-19T21:00:00,1823,four_week_mean
447,2026-09-19T22:00:00,1231,four_week_mean
447,2026-09-19T23:00:00,678,four_week_mean
447,2026-09-20T00:00:00,345,four_week_mean
447,2026-09-20T01:00:00,210,four_week_mean
447,2026-09-20T02:00:00,110,four_week_mean
447,2026-09-20T03:00:00,86,four_week_mean
447,2026-09-20T04:00:00,153,four_week_mean
447,2026-09-20T05:00:00,341,four_week_mean
447,2026-09-20T06:00:00,668,four_week_mean
447,2026-09-20T07:00:00,984,four_week_mean
447,2026-09-20T08:00:00,1456,four_week_mean
447,2026-09-20T09:00:00,2046,four_week_mean
447,2026-09-20T10:00:00,1950,four_week_mean
447,2026-09-20T11:00:00,1725,four_week_mean
447,2026-09-20T12:00:00,1894,four_week_mean
447,2026-09-20T13:00:00,2097,four_week_mean
447,2026-09-20T14:00:00,2175,four_week_mean
447,2026-09-20T15:00:00,2228,four_week_mean
447,2026-09-20T16:00:00,2256,four_week_mean
447,2026-09-20T17:00:00,2264,four_week_mean
447,2026-09-20T18:00:00,2140,four_week_mean
447,2026-09-20T19:00:00,1953,four_week_mean
447,2026-09-20T20:00:00,1738,four_week_mean
447,2026-09-20T21:00:00,1413,four_week_mean
447,2026-09-20T22:00:00,980,four_week_mean
447,2026-09-20T23:00:00,460,four_week_mean
447,2026-09-21T00:00:00,234,four_week_mean
447,2026-09-21T01:00:00,134,four_week_mean
447,2026-09-21T02:00:00,78,four_week_mean
447,2026-09-21T03:00:00,118,four_week_mean
447,2026-09-21T04:00:00,394,four_week_mean
447,2026-09-21T05:00:00,1340,four_week_mean
447,2026-09-21T06:00:00,2548,four_week_mean
447,2026-09-21T07:00:00,3965,four_week_mean
447,2026-09-21T08:00:00,4087,four_week_mean
447,2026-09-21T09:00:00,3014,four_week_mean
447,2026-09-21T10:00:00,2231,four_week_mean
447,2026-09-21T11:00:00,1879,four_week_mean
447,2026-09-21T12:00:00,1913,four_week_mean
447,2026-09-21T13:00:00,2136,four_week_mean
447,2026-09-21T14:00:00,2292,four_week_mean
447,2026-09-21T15:00:00,2498,four_week_mean
447,2026-09-21T16:00:00,2524,four_week_mean
447,2026-09-21T17:00:00,2916,four_week_mean
447,2026-09-21T18:00:00,2428,four_week_mean
447,2026-09-21T19:00:00,1737,four_week_mean
447,2026-09-21T20:00:00,1546,four_week_mean
447,2026-09-21T21:00:00,1187,four_week_mean
447,2026-09-21T22:00:00,839,four_week_mean
447,2026-09-21T23:00:00,438,four_week_mean
447,2026-09-22T00:00:00,209,four_week_mean
447,2026-09-22T01:00:00,107,four_week_mean
447,2026-09-22T02:00:00,76,four_week_mean
447,2026-09-22T03:00:00,122,four_week_mean
447,2026-09-22T04:00:00,456,four_week_mean
447,2026-09-22T05:00:00,1732,four_week_mean
447,2026-09-22T06:00:00,3179,four_week_mean
447,2026-09-22T07:00:00,5026,four_week_mean
447,2026-09-22T08:00:00,5200,four_week_mean
447,2026-09-22T09:00:00,3425,four_week_mean
447,2026-09-22T10:00:00,2467,four_week_mean
447,2026-09-22T11:00:00,1873,four_week_mean
447,2026-09-22T12:00:00,1972,four_week_mean
447,2026-09-22T13:00:00,2141,four_week_mean
447,2026-09-22T14:00:00,2340,four_week_mean
447,2026-09-22T15:00:00,2561,four_week_mean
447,2026-09-22T16:00:00,2746,four_week_mean
447,2026-09-22T17:00:00,3124,four_week_mean
447,2026-09-22T18:00:00,2668,four_week_mean
447,2026-09-22T19:00:00,1750,four_week_mean
447,2026-09-22T20:00:00,1483,four_week_mean
447,2026-09-22T21:00:00,1162,four_week_mean
447,2026-09-22T22:00:00,858,four_week_mean
447,2026-09-22T23:00:00,446,four_week_mean
447,2026-09-23T00:00:00,213,four_week_mean
447,2026-09-23T01:00:00,108,four_week_mean
447,2026-09-23T02:00:00,87,four_week_mean
447,2026-09-23T03:00:00,116,four_week_mean
447,2026-09-23T04:00:00,446,four_week_mean
447,2026-09-23T05:00:00,1750,four_week_mean
447,2026-09-23T06:00:00,3203,four_week_mean
447,2026-09-23T07:00:00,5160,four_week_mean
447,2026-09-23T08:00:00,5223,four_week_mean
447,2026-09-23T09:00:00,3479,four_week_mean
447,2026-09-23T10:00:00,2475,four_week_mean
447,2026-09-23T11:00:00,1984,four_week_mean
447,2026-09-23T12:00:00,1980,four_week_mean
447,2026-09-23T13:00:00,2116,four_week_mean
447,2026-09-23T14:00:00,2337,four_week_mean
447,2026-09-23T15:00:00,2505,four_week_mean
447,2026-09-23T16:00:00,2730,four_week_mean
447,2026-09-23T17:00:00,3180,four_week_mean
447,2026-09-23T18:00:00,2573,four_week_mean
447,2026-09-23T19:00:00,1926,four_week_mean
447,2026-09-23T20:00:00,1528,four_week_mean
447,2026-09-23T21:00:00,1191,four_week_mean
447,2026-09-23T22:00:00,852,four_week_mean
447,2026-09-23T23:00:00,459,four_week_mean
